Razão Social;Operação;NF;Data emissão NF;Qtde. Volumes;CTRC;Data Emissão;Destinatário;CNPJ Destino;Cidade Destino;UF Destino;Data Inicio Transporte;Previsão de Entrega;Data de Entrega;Status;Ocorrência Entrega;Status_1;Status Final;Dia_Previsao;Mês_Previsao;Dia_Data_inicio_TSP;mes_Data_inicio_TSP;TRANSPORTADORA;DEALER;feriado;Cidade feriado;UF Feriado
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505947;07/05/2026;24;341321;07/05/2026;SEVEC VEICULOS LTDA;5,68E+11;CURITIBA;PR;07/05/2026;12/05/2026;08/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;5;7;5;TRANSTRY;18012;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505951;07/05/2026;1;341306;07/05/2026;BARI VEICULOS LTDA.;7,46E+12;CURITIBA;PR;07/05/2026;12/05/2026;08/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;5;7;5;TRANSTRY;18029;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505952;07/05/2026;1;341302;07/05/2026;BARI VEICULOS LTDA;7,46E+12;CURITIBA;PR;07/05/2026;12/05/2026;08/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;5;7;5;TRANSTRY;18024;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505953;07/05/2026;3;341302;07/05/2026;BARI VEICULOS LTDA;7,46E+12;CURITIBA;PR;07/05/2026;12/05/2026;08/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;5;7;5;TRANSTRY;18024;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505982;07/05/2026;1;341230;07/05/2026;DHC COMERCIO DE VEICULOS E PECAS LTDA;9,52E+12;BAURU;SP;07/05/2026;12/05/2026;08/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;5;7;5;MVT;26010;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505983;07/05/2026;1;341230;07/05/2026;DHC COMERCIO DE VEICULOS E PECAS LTDA;9,52E+12;BAURU;SP;07/05/2026;12/05/2026;08/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;5;7;5;MVT;26010;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505984;07/05/2026;53;341227;07/05/2026;ANDRETA II DISTRIBUIDORA DE VEIC. LTDA;9,10E+12;CAMPINAS;SP;07/05/2026;12/05/2026;08/05/2026;Entregue No Prazo;Falta parcial;Entrega realizada;Entrega Finalizada;12;5;7;5;XD-DIADEMA;26011;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505986;07/05/2026;5;341238;07/05/2026;NEW VEICULOS E PECAS LTDA;1,59E+13;RIBEIRAO PRETO;SP;07/05/2026;12/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;5;7;5;MVT;26014;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505990;07/05/2026;1;341239;07/05/2026;ANDRETA II DISTRIB.DE VEICULOS LTDA.;9,10E+12;JUNDIAI;SP;07/05/2026;12/05/2026;08/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;5;7;5;XD-DIADEMA;26040;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505992;07/05/2026;1;341226;07/05/2026;ANDRETA II DISTRIBUIDORA DE VEIC. LTDA;9,10E+12;INDAIATUBA;SP;07/05/2026;12/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;5;7;5;XD-DIADEMA;26011;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505993;07/05/2026;5;341228;07/05/2026;ANDRETA II DISTRIBUIDORA DE VEIC. LTDA;9,10E+12;AMERICANA;SP;07/05/2026;12/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;5;7;5;XD-DIADEMA;26011;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505999;07/05/2026;1;341242;07/05/2026;CAOA MOTOR DO BRASIL LTDA;1,68E+13;CAMPINAS;SP;07/05/2026;12/05/2026;08/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;5;7;5;TERMACO;5008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506000;07/05/2026;1;341229;07/05/2026;CAOA MOTOR DO BRASIL LTDA;1,68E+13;SAO CARLOS;SP;07/05/2026;12/05/2026;08/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;5;7;5;TERMACO;5008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506001;07/05/2026;1;341243;07/05/2026;CAOA MOTOR DO BRASIL LTDA;1,68E+13;SANTOS;SP;07/05/2026;12/05/2026;08/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;5;7;5;TERMACO;5008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506005;07/05/2026;1;341234;07/05/2026;H - CAMINHO AUTOMOVEIS LTDA;2,53E+13;LIMEIRA;SP;07/05/2026;12/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;5;7;5;MVT;26092;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506502;07/05/2026;2;341240;07/05/2026;BDG AUTOVILLE VEICULOS LTDA;4,77E+13;CONTAGEM;MG;07/05/2026;12/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;5;7;5;XD BETIM;11037;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506509;07/05/2026;1;341227;07/05/2026;ANDRETA II DISTRIBUIDORA DE VEIC. LTDA;9,10E+12;CAMPINAS;SP;07/05/2026;12/05/2026;08/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;5;7;5;XD-DIADEMA;26011;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505934;07/05/2026;1;341265;07/05/2026;URCA MOTORS VEICULOS LTDA;8,77E+12;PATOS DE MINAS;MG;07/05/2026;13/05/2026;08/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;RIO VERMELHO;9014;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505954;07/05/2026;6;341280;07/05/2026;ITAVEMA MOTORS VEICULOS LTDA;7,73E+12;DUQUE DE CAXIAS;RJ;07/05/2026;13/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;CAMILO;19001;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505955;07/05/2026;3;341270;07/05/2026;AMX COM. E SERVICOS DE AUTOMOTORES LTDA;1,20E+13;RIO DE JANEIRO;RJ;07/05/2026;13/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;CAMILO;19009;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505956;07/05/2026;1;341281;07/05/2026;ITAVEMA MOTORS VEICULOS LTDA;7,73E+12;RIO DE JANEIRO;RJ;07/05/2026;13/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;CAMILO;19001;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505957;07/05/2026;41;341281;07/05/2026;ITAVEMA MOTORS VEICULOS LTDA;7,73E+12;RIO DE JANEIRO;RJ;07/05/2026;13/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;CAMILO;19001;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505958;07/05/2026;5;341274;07/05/2026;CAOA MOTOR DO BRASIL LTDA;1,68E+13;RIO DE JANEIRO;RJ;07/05/2026;13/05/2026;12/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;TERMACO;5008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505959;07/05/2026;2;341273;07/05/2026;CAOA MOTOR DO BRASIL LTDA;1,68E+13;NITEROI;RJ;07/05/2026;13/05/2026;12/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;TERMACO;5008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505963;07/05/2026;1;341309;07/05/2026;CARWAY SUL VEICULOS LTDA;1,03E+13;PORTO ALEGRE;RS;07/05/2026;13/05/2026;12/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;TRANSTRY;23003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505977;07/05/2026;2;341236;07/05/2026;HYMAX DISTRIBUIDORA DE VEICULOS LTDA;1,73E+13;MOGI GUACU;SP;07/05/2026;13/05/2026;12/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;MVT;26002;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505978;07/05/2026;4;341236;07/05/2026;HYMAX DISTRIBUIDORA DE VEICULOS LTDA;1,73E+13;MOGI GUACU;SP;07/05/2026;13/05/2026;12/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;MVT;26002;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505994;07/05/2026;7;341235;07/05/2026;H R B COMERCIO DE VEICULOS LTDA;1,82E+13;SAO JOSE DO RIO PRETO;SP;07/05/2026;13/05/2026;08/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;MVT;26050;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505995;07/05/2026;9;341235;07/05/2026;H R B COMERCIO DE VEICULOS LTDA;1,82E+13;SAO JOSE DO RIO PRETO;SP;07/05/2026;13/05/2026;08/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;MVT;26050;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505998;07/05/2026;2;341233;07/05/2026;GOLDEN MOTORS VEICULOS LTDA;3,62E+12;ARACATUBA;SP;07/05/2026;13/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;CARVALIMA;12001;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506006;07/05/2026;2;341232;07/05/2026;DHC COMERCIO DE VEICULOS E PECAS LTDA;9,52E+12;OURINHOS;SP;07/05/2026;13/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;MVT;26010;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506007;07/05/2026;1;341237;07/05/2026;NEW VEICULOS E PECAS LTDA;1,59E+13;BARRETOS;SP;07/05/2026;13/05/2026;08/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;MVT;26014;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506292;07/05/2026;12;341317;07/05/2026;LOVAT VEICULOS S/A;8,57E+12;LONDRINA;PR;07/05/2026;13/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;TRANSTRY;18008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506344;07/05/2026;1;341231;07/05/2026;DHC COMERCIO DE VEICULOS E PECAS LTDA;9,52E+12;JAU;SP;07/05/2026;13/05/2026;09/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;MVT;26010;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506513;07/05/2026;2;341281;07/05/2026;ITAVEMA MOTORS VEICULOS LTDA;7,73E+12;RIO DE JANEIRO;RJ;07/05/2026;13/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;CAMILO;19001;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506514;07/05/2026;2;341317;07/05/2026;LOVAT VEICULOS S/A;8,57E+12;LONDRINA;PR;07/05/2026;13/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;13;5;7;5;TRANSTRY;18008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505918;07/05/2026;5;341299;07/05/2026;VIA BRASIL AUTOMOVEIS LTDA.;4,72E+12;SERRA;ES;07/05/2026;14/05/2026;13/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;14;5;7;5;CAMILO;8001;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505919;07/05/2026;5;341299;07/05/2026;VIA BRASIL AUTOMOVEIS LTDA.;4,72E+12;SERRA;ES;07/05/2026;14/05/2026;13/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;14;5;7;5;CAMILO;8001;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505920;07/05/2026;2;341293;07/05/2026;TAI MOTORS VEICULOS S/A;9,27E+12;VITORIA;ES;07/05/2026;14/05/2026;13/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;14;5;7;5;CAMILO;8002;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505929;07/05/2026;3;341264;07/05/2026;TOKSU COMERCIO DE VEICULOS LTDA;1,12E+13;BARBACENA;MG;07/05/2026;14/05/2026;12/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;14;5;7;5;XD BETIM;11008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505930;07/05/2026;3;341267;07/05/2026;VITAL COMERCIO DE VEICULOS LTDA;1,05E+13;IPATINGA;MG;07/05/2026;14/05/2026;12/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;14;5;7;5;XD BETIM;11016;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505933;07/05/2026;2;341253;07/05/2026;GNC GRANDE COREIA MINAS GERAIS COMERCIO;4,27E+13;MONTES CLAROS;MG;07/05/2026;14/05/2026;12/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;14;5;7;5;XD BETIM;11035;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505948;07/05/2026;2;341322;07/05/2026;ZENDAI VEICULOS LTDA;1,97E+13;TOLEDO;PR;07/05/2026;14/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;14;5;7;5;TRANSTRY;18016;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505960;07/05/2026;7;341295;07/05/2026;TAI MOTORS VEICULOS S/A.;9,27E+12;CAMPOS DOS GOYTACAZES;RJ;07/05/2026;14/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;14;5;7;5;CAMILO;19023;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505961;07/05/2026;3;341300;07/05/2026;VIA VR VEICULOS LTDA;1,73E+13;PETROPOLIS;RJ;07/05/2026;14/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;14;5;7;5;CAMILO;19016;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505967;07/05/2026;2;341301;07/05/2026;ATUAL VEICULOS LTDA;1,33E+13;TUBARAO;SC;07/05/2026;14/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;14;5;7;5;TRANSTRY;24001;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505968;07/05/2026;2;341319;07/05/2026;LR COMERCIO DE VEICULOS LTDA;1,05E+13;SAO JOSE;SC;07/05/2026;14/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;14;5;7;5;TRANSTRY;24007;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506295;07/05/2026;1;341315;07/05/2026;GAMBATTO H1 VEICULOS LTDA;1,94E+13;PASSO FUNDO;RS;07/05/2026;14/05/2026;12/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;14;5;7;5;TRANSTRY;23015;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505921;07/05/2026;2;341291;07/05/2026;PRIME CACHOEIRO VEICULOS LTDA EPP;9,34E+12;CACHOEIRO DE ITAPEMIRIM;ES;07/05/2026;15/05/2026;15/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;15;5;7;5;CAMILO;8003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505922;07/05/2026;1;341291;07/05/2026;PRIME CACHOEIRO VEICULOS LTDA EPP;9,34E+12;CACHOEIRO DE ITAPEMIRIM;ES;07/05/2026;15/05/2026;15/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;15;5;7;5;CAMILO;8003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505923;07/05/2026;1;341294;07/05/2026;TAI MOTORS VEICULOS S/A;9,27E+12;COLATINA;ES;07/05/2026;15/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;15;5;7;5;CAMILO;8002;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505924;07/05/2026;2;341259;07/05/2026;NISA COMERCIAL DE VEIC. AUTOMOTORES LTDA;1,03E+13;APARECIDA DE GOIANIA;GO;07/05/2026;15/05/2026;12/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;15;5;7;5;RIO VERMELHO;9002;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505925;07/05/2026;3;341262;07/05/2026;SAGA KOREA COM. DE VEIC. E PC. LTDA;1,27E+13;GOIANIA;GO;07/05/2026;15/05/2026;13/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;15;5;7;5;RIO VERMELHO;9011;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505936;07/05/2026;1;341279;07/05/2026;GOLDEN MOTORS VEICULOS LTDA;3,62E+12;DOURADOS;MS;07/05/2026;15/05/2026;12/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;15;5;7;5;CARVALIMA;12001;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505937;07/05/2026;2;341278;07/05/2026;GOLDEN MOTORS VEICULOS LTDA;3,62E+12;TRES LAGOAS;MS;07/05/2026;15/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;15;5;7;5;CARVALIMA;12001;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505938;07/05/2026;2;341278;07/05/2026;GOLDEN MOTORS VEICULOS LTDA;3,62E+12;TRES LAGOAS;MS;07/05/2026;15/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;15;5;7;5;CARVALIMA;12001;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505939;07/05/2026;7;341296;07/05/2026;ULSAN COMERCIO DE VEICULOS LTDA.;2,10E+13;CAMPO GRANDE;MS;07/05/2026;15/05/2026;13/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;15;5;7;5;CARVALIMA;12004;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505972;07/05/2026;1;341305;07/05/2026;BARI VEICULOS LTDA;7,46E+12;BALNEARIO CAMBORIU;SC;07/05/2026;15/05/2026;11/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;15;5;7;5;TRANSTRY;18024;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506499;07/05/2026;1;341262;07/05/2026;SAGA KOREA COM. DE VEIC. E PC. LTDA;1,27E+13;GOIANIA;GO;07/05/2026;15/05/2026;13/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;15;5;7;5;RIO VERMELHO;9011;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506010;07/05/2026;2;341261;07/05/2026;PRIVILLEGE DISTRIBUIDORA DE VEICULOS LTD;1,72E+13;PALMAS;TO;07/05/2026;18/05/2026;18/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;5;7;5;RIO VERMELHO;27003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506503;07/05/2026;2;341292;07/05/2026;SAGA ASIA COM. DE VEIC.PC.E SERV. LTDA;2,23E+13;VARZEA GRANDE;MT;07/05/2026;18/05/2026;12/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;5;7;5;CARVALIMA;13004;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505914;07/05/2026;1;341288;07/05/2026;PATEO COMERCIO DE VEICULOS S A;7,78E+12;SALVADOR;BA;07/05/2026;19/05/2026;15/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;19;5;7;5;TERMACO;5003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505915;07/05/2026;4;341277;07/05/2026;FAZZA MOTORS COMERCIO DE VEICULOS LTDA;1,24E+13;SALVADOR;BA;07/05/2026;19/05/2026;15/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;19;5;7;5;TERMACO;5007;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505926;07/05/2026;1;341266;07/05/2026;URCA MOTORS VEICULOS LTDA;8,77E+12;RIO VERDE;GO;07/05/2026;19/05/2026;13/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;19;5;7;5;RIO VERMELHO;9014;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506497;07/05/2026;2;341277;07/05/2026;FAZZA MOTORS COMERCIO DE VEICULOS LTDA;1,24E+13;SALVADOR;BA;07/05/2026;19/05/2026;15/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;19;5;7;5;TERMACO;5007;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506500;07/05/2026;1;341266;07/05/2026;URCA MOTORS VEICULOS LTDA;8,77E+12;RIO VERDE;GO;07/05/2026;19/05/2026;13/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;19;5;7;5;RIO VERMELHO;9014;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505940;07/05/2026;1;341298;07/05/2026;UNIQUE COMERCIO DE AUTOMOVEIS LTDA;1,74E+13;ANANINDEUA;PA;07/05/2026;20/05/2026;18/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;20;5;7;5;CARVALIMA;14003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505912;07/05/2026;2;341276;07/05/2026;CYCOSA AUTOMOVEIS LTDA;4,76E+12;MACEIO;AL;07/05/2026;21/05/2026;16/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;21;5;7;5;TERMACO;2001;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505927;07/05/2026;1;341258;07/05/2026;NASA MOTORS LTDA.;2,65E+13;SAO LUIS DE MONTES BELOS;GO;07/05/2026;21/05/2026;20/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;21;5;7;5;RIO VERMELHO;9016;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505941;07/05/2026;5;341285;07/05/2026;NACIONAL NOVA MARABA DIST DE VEIC. LTDA;1,70E+13;MARABA;PA;07/05/2026;21/05/2026;13/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;21;5;7;5;CARVALIMA;14005;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505917;07/05/2026;1;341283;07/05/2026;MASTER COMERCIAL DE VEICULOS LTDA;2,85E+13;BARREIRAS;BA;07/05/2026;22/05/2026;13/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;22;5;7;5;TERMACO;5012;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505928;07/05/2026;1;341289;07/05/2026;PATEO COMERCIO DE VEICULOS S A;7,78E+12;SAO LUIS;MA;07/05/2026;22/05/2026;18/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;22;5;7;5;TERMACO;10002;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505942;07/05/2026;5;341290;07/05/2026;PATEO COMERCIO DE VEICULOS S A;7,78E+12;JOAO PESSOA;PB;07/05/2026;22/05/2026;19/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;22;5;7;5;TERMACO;15003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505944;07/05/2026;1;341272;07/05/2026;CAOA MOTOR DO BRASIL LTDA;1,68E+13;RECIFE;PE;07/05/2026;22/05/2026;19/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;22;5;7;5;TERMACO;5008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506498;07/05/2026;1;341269;07/05/2026;AIKON VEICULOS LTDA;1,17E+13;ITABUNA;BA;07/05/2026;22/05/2026;14/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;22;5;7;5;TERMACO;5002;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1506504;07/05/2026;1;341290;07/05/2026;PATEO COMERCIO DE VEICULOS S A;7,78E+12;JOAO PESSOA;PB;07/05/2026;22/05/2026;19/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;22;5;7;5;TERMACO;15003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505943;07/05/2026;2;341282;07/05/2026;JPN PATOS COMERCIO DE VEICULOS LTDA;4,20E+13;PATOS;PB;07/05/2026;25/05/2026;19/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;25;5;7;5;TERMACO;15004;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1505945;07/05/2026;8;341271;07/05/2026;AUTORAC VEICULOS LTDA;1,06E+13;PETROLINA;PE;07/05/2026;25/05/2026;14/05/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;25;5;7;5;TERMACO;16001;;;
