Razão Social,Operação,NF,Data emissão NF,Qtde. Volumes,CTRC,Data Emissão,Destinatário,CNPJ Destino,Cidade Destino,UF Destino,Data Inicio Transporte,Previsão de Entrega,Data de Entrega,Status,Ocorrência Entrega,Status_1,Status Final,Dia_Previsao,Mês_Previsao,Dia_Data_inicio_TSP,mes_Data_inicio_TSP,TRANSPORTADORA,DEALER,feriado,Cidade feriado,UF Feriado
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485752,3/30/2026,2,335077,3/30/2026,GRAND SPORT COM. DE VEIC. E PECAS LTDA,8.57705E+12,SAO PAULO,SP,3/30/2026,4/1/2026,3/31/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,1,4,30,3,RISSO,26034,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485747,3/30/2026,3,335078,3/30/2026,GRAND SPORT COM. DE VEIC. E PECAS LTDA,8.57705E+12,GUARULHOS,SP,3/30/2026,4/1/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,1,4,30,3,RISSO,26005,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485769,3/30/2026,13,335079,3/30/2026,GRANDAY AUTOMOTORES LTDA (CHAC. CALIFOR),1.56883E+13,SAO PAULO,SP,3/30/2026,4/1/2026,3/31/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,1,4,30,3,RISSO,26090,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485770,3/30/2026,9,335079,3/30/2026,GRANDAY AUTOMOTORES LTDA (CHAC. CALIFOR),1.56883E+13,SAO PAULO,SP,3/30/2026,4/1/2026,3/31/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,1,4,30,3,RISSO,26090,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485777,3/30/2026,13,335082,3/30/2026,H RACING GARAGE LTDA ,3.23858E+13,COTIA,SP,3/30/2026,4/1/2026,3/31/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,1,4,30,3,RISSO,29944,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485773,3/30/2026,1,335089,3/30/2026,NOBRE DISTRIBUIDORA DE VEIC. E PEC. LTDA,5.75853E+12,SUZANO,SP,3/30/2026,4/1/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,1,4,30,3,RISSO,26103,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485746,3/30/2026,2,335090,3/30/2026,NOBRE DISTRIBUIDORA DE VEICULOS E PECAS,5.75853E+12,MOGI DAS CRUZES,SP,3/30/2026,4/1/2026,4/2/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,1,4,30,3,RISSO,26004,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485766,3/30/2026,1,335091,3/30/2026,NOBRE SP DISTRIB. DE VEIC. E PEC. LTDA,1.70418E+13,SAO PAULO,SP,3/30/2026,4/1/2026,3/31/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,1,4,30,3,RISSO,26081,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485694,3/30/2026,2,335046,3/30/2026,BDG AUTOVILLE VEICULOS LTDA,4.77292E+13,CONTAGEM,MG,3/30/2026,4/2/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,2,4,30,3,XD BETIM,11037,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485695,3/30/2026,19,335046,3/30/2026,BDG AUTOVILLE VEICULOS LTDA,4.77292E+13,CONTAGEM,MG,3/30/2026,4/2/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,2,4,30,3,XD BETIM,11037,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485691,3/30/2026,5,335047,3/30/2026,CARBEL KOREA VEICULOS LTDA,2.07185E+13,BELO HORIZONTE,MG,3/30/2026,4/2/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,2,4,30,3,XD BETIM,11021,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485690,3/30/2026,13,335055,3/30/2026,TAI MOTORS VEICULOS S/A,9.27205E+12,BELO HORIZONTE,MG,3/30/2026,4/2/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,2,4,30,3,XD BETIM,8002,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485753,3/30/2026,1,335062,3/30/2026,ANDRETA II DISTRIB.DE VEICULOS LTDA.,9.10384E+12,JUNDIAI,SP,3/30/2026,4/2/2026,3/31/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,2,4,30,3,RISSO,26040,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485749,3/30/2026,18,335063,3/30/2026,ANDRETA II DISTRIBUIDORA DE VEIC. LTDA,9.10384E+12,CAMPINAS,SP,3/30/2026,4/2/2026,3/31/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,2,4,30,3,RISSO,26011,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485762,3/30/2026,1,335068,3/30/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,SAO CARLOS,SP,3/30/2026,4/2/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,2,4,30,3,RISSO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485768,3/30/2026,3,335069,3/30/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,SANTOS,SP,3/30/2026,4/2/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,2,4,30,3,RISSO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485763,3/30/2026,3,335073,3/30/2026,DESTAQUE SEUL DISTR. DE VEIC. E PC. LTDA,2.11538E+13,ATIBAIA,SP,3/30/2026,4/2/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,2,4,30,3,RISSO,26075,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485748,3/30/2026,5,335074,3/30/2026,DHC COMERCIO DE VEICULOS E PECAS LTDA,9.52413E+12,BAURU,SP,3/30/2026,4/2/2026,3/31/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,2,4,30,3,RISSO,26010,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485751,3/30/2026,2,335084,3/30/2026,MOTONET COMERCIO DE VEICULOS LTDA,9.27797E+12,SOROCABA,SP,3/30/2026,4/2/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,2,4,30,3,RISSO,26113,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485750,3/30/2026,2,335084,3/30/2026,MOTONET COMERCIO DE VEICULOS LTDA,9.27797E+12,SOROCABA,SP,3/30/2026,4/2/2026,3/31/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,2,4,30,3,RISSO,26113,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1486181,3/30/2026,40,335086,3/30/2026,NEW VEICULOS E PECAS LTDA,1.59179E+13,RIBEIRAO PRETO,SP,3/30/2026,4/2/2026,4/4/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,2,4,30,3,RISSO,26014,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485716,3/30/2026,5,335097,3/30/2026,BARI VEICULOS LTDA,7.46176E+12,CURITIBA,PR,3/30/2026,4/2/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,2,4,30,3,TRANSTRY,18024,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485715,3/30/2026,1,335100,3/30/2026,BARI VEICULOS LTDA.,7.46176E+12,CURITIBA,PR,3/30/2026,4/2/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,2,4,30,3,TRANSTRY,18029,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485688,3/30/2026,1,335056,3/30/2026,URCA MOTORS VEICULOS LTDA,8.77087E+12,UBERLANDIA,MG,3/30/2026,4/3/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,XD BETIM,9014,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485767,3/30/2026,2,335067,3/30/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,PRAIA GRANDE,SP,3/30/2026,4/3/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,RISSO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485765,3/30/2026,2,335075,3/30/2026,DHC COMERCIO DE VEICULOS E PECAS LTDA,9.52413E+12,BOTUCATU,SP,3/30/2026,4/3/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,RISSO,26010,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485761,3/30/2026,1,335076,3/30/2026,GOLDEN MOTORS VEICULOS LTDA,3.62155E+12,PRESIDENTE PRUDENTE,SP,3/30/2026,4/3/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,RISSO,12001,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485772,3/30/2026,3,335080,3/30/2026,H - CAMINHO AUTOMOVEIS LTDA,2.5313E+13,PIRACICABA,SP,3/30/2026,4/3/2026,3/31/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,RISSO,26092,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485756,3/30/2026,1,335081,3/30/2026,H R B COMERCIO DE VEICULOS LTDA,1.8238E+13,SAO JOSE DO RIO PRETO,SP,3/30/2026,4/3/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,RISSO,26050,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485757,3/30/2026,10,335081,3/30/2026,H R B COMERCIO DE VEICULOS LTDA,1.8238E+13,SAO JOSE DO RIO PRETO,SP,3/30/2026,4/3/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,RISSO,26050,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485744,3/30/2026,1,335083,3/30/2026,HYMAX DISTRIBUIDORA DE VEICULOS LTDA,1.73488E+13,MOGI GUACU,SP,3/30/2026,4/3/2026,3/31/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,RISSO,26002,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485774,3/30/2026,16,335085,3/30/2026,NEW VEICULOS E PECAS LTDA,1.59179E+13,SERTAOZINHO,SP,3/30/2026,4/3/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,RISSO,26014,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1486297,3/30/2026,31,335087,3/30/2026,NEW VEICULOS E PECAS LTDA,1.59179E+13,BARRETOS,SP,3/30/2026,4/3/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,RISSO,26014,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1486286,3/30/2026,15,335088,3/30/2026,NEW VEICULOS E PECAS LTDA.,1.59179E+13,ARARAQUARA,SP,3/30/2026,4/3/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,RISSO,26071,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485714,3/30/2026,9,335095,3/30/2026,BARI VEICULOS LTDA,7.46176E+12,PONTA GROSSA,PR,3/30/2026,4/3/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,TRANSTRY,18024,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485740,3/30/2026,7,335099,3/30/2026,BARI VEICULOS LTDA.,7.46176E+12,JOINVILLE,SC,3/30/2026,4/3/2026,3/31/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,TRANSTRY,24013,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485731,3/30/2026,1,335101,3/30/2026,CARWAY SUL VEICULOS LTDA,1.02858E+13,NOVO HAMBURGO,RS,3/30/2026,4/6/2026,4/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,TRANSTRY,23003,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485730,3/30/2026,9,335106,3/30/2026,HOUSE PARTS-COM. DE PCS. E VEICULOS LTDA,1.14721E+13,PORTO ALEGRE,RS,3/30/2026,4/3/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,TRANSTRY,23004,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485729,3/30/2026,1,335106,3/30/2026,HOUSE PARTS-COM. DE PCS. E VEICULOS LTDA,1.14721E+13,PORTO ALEGRE,RS,3/30/2026,4/3/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,TRANSTRY,23004,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485711,3/30/2026,9,335107,3/30/2026,LOVAT VEICULOS S/A,8.57085E+12,LONDRINA,PR,3/30/2026,4/3/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,TRANSTRY,18008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485721,3/30/2026,1,335116,3/30/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,NITEROI,RJ,3/30/2026,4/3/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,CAMILO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485718,3/30/2026,1,335117,3/30/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,RIO DE JANEIRO,RJ,3/30/2026,4/3/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,CAMILO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485723,3/30/2026,1,335118,3/30/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,RIO DE JANEIRO,RJ,3/30/2026,4/3/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,CAMILO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485725,3/30/2026,2,335120,3/30/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,RIO DE JANEIRO,RJ,3/30/2026,4/6/2026,4/7/2026,Entregue Fora do Prazo,Sinistro,Sinistro,Entrega Finalizada,6,4,30,3,CAMILO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485717,3/30/2026,3,335128,3/30/2026,ITAVEMA MOTORS VEICULOS LTDA,7.73106E+12,DUQUE DE CAXIAS,RJ,3/30/2026,4/3/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,CAMILO,19001,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1486218,3/30/2026,3,335129,3/30/2026,ITAVEMA MOTORS VEICULOS LTDA,7.73106E+12,RIO DE JANEIRO,RJ,3/30/2026,4/3/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,CAMILO,19001,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1486226,3/30/2026,3,335129,3/30/2026,ITAVEMA MOTORS VEICULOS LTDA,7.73106E+12,RIO DE JANEIRO,RJ,3/30/2026,4/3/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,3,4,30,3,CAMILO,19001,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485692,3/30/2026,1,335057,3/30/2026,VIME AUTOMOVEIS E PECAS LTDA,2.85169E+13,GUAXUPE,MG,3/30/2026,4/6/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,XD BETIM,11031,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485689,3/30/2026,8,335058,3/30/2026,VITAL COMERCIO DE VEICULOS LTDA,1.05102E+13,IPATINGA,MG,3/30/2026,4/6/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,XD BETIM,11016,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485736,3/30/2026,11,335093,3/30/2026,ATUAL VEICULOS LTDA,1.33372E+13,TUBARAO,SC,3/30/2026,4/6/2026,4/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,TRANSTRY,24001,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485735,3/30/2026,5,335094,3/30/2026,ATUAL VEICULOS LTDA,1.33372E+13,CRICIUMA,SC,3/30/2026,4/6/2026,4/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,TRANSTRY,24001,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485734,3/30/2026,5,335094,3/30/2026,ATUAL VEICULOS LTDA,1.33372E+13,CRICIUMA,SC,3/30/2026,4/6/2026,4/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,TRANSTRY,24001,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485739,3/30/2026,94,335096,3/30/2026,BARI VEICULOS LTDA,7.46176E+12,BLUMENAU,SC,3/30/2026,4/6/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,TRANSTRY,18024,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485738,3/30/2026,5,335096,3/30/2026,BARI VEICULOS LTDA,7.46176E+12,BLUMENAU,SC,3/30/2026,4/6/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,TRANSTRY,18024,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485732,3/30/2026,1,335103,3/30/2026,GAMBATTO H1 VEICULOS LTDA,1.9391E+13,PASSO FUNDO,RS,3/30/2026,4/6/2026,4/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,TRANSTRY,23015,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485742,3/30/2026,1,335104,3/30/2026,GAMBATTO H1 VEICULOS LTDA,1.9391E+13,CHAPECO,SC,3/30/2026,4/6/2026,4/1/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,TRANSTRY,24018,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485733,3/30/2026,1,335105,3/30/2026,HOUSE PARTS COMERCIO DE PECAS E VEI,1.14721E+13,CAXIAS DO SUL,RS,3/30/2026,4/6/2026,4/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,TRANSTRY,23023,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485737,3/30/2026,1,335108,3/30/2026,LR COMERCIO DE VEICULOS LTDA,1.04595E+13,SAO JOSE,SC,3/30/2026,4/6/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,TRANSTRY,24007,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485713,3/30/2026,1,335109,3/30/2026,SANTA FE VEICULOS LTDA.,1.15961E+13,FRANCISCO BELTRAO,PR,3/30/2026,4/6/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,TRANSTRY,18010,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485712,3/30/2026,2,335109,3/30/2026,SANTA FE VEICULOS LTDA.,1.15961E+13,FRANCISCO BELTRAO,PR,3/30/2026,4/6/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,TRANSTRY,18010,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485724,3/30/2026,1,335133,3/30/2026,MONTREAL VEICULOS E PECAS LTDA,1.67834E+13,SAO PEDRO DA ALDEIA,RJ,3/30/2026,4/6/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,CAMILO,19030,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485722,3/30/2026,9,335148,3/30/2026,TAI MOTORS VEICULOS S/A.,9.27205E+12,CAMPOS DOS GOYTACAZES,RJ,3/30/2026,4/6/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,CAMILO,19023,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485678,3/30/2026,2,335150,3/30/2026,VIA BRASIL AUTOMOVEIS LTDA.,4.71751E+12,SERRA,ES,3/30/2026,4/6/2026,4/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,CAMILO,8001,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485677,3/30/2026,1,335150,3/30/2026,VIA BRASIL AUTOMOVEIS LTDA.,4.71751E+12,SERRA,ES,3/30/2026,4/6/2026,4/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,CAMILO,8001,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485720,3/30/2026,4,335151,3/30/2026,VIA VR VEICULOS LTDA,1.73022E+13,VOLTA REDONDA,RJ,3/30/2026,4/6/2026,4/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,CAMILO,19016,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485719,3/30/2026,1,335151,3/30/2026,VIA VR VEICULOS LTDA,1.73022E+13,VOLTA REDONDA,RJ,3/30/2026,4/6/2026,4/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,4,30,3,CAMILO,19016,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485686,3/30/2026,4,335048,3/30/2026,NISA COMERCIAL DE VEIC. AUTOMOTORES LTDA,1.0267E+13,GOIANIA,GO,3/30/2026,4/7/2026,4/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,7,4,30,3,RIO VERMELHO,9013,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485676,3/30/2026,1,335051,3/30/2026,SAGA KOREA COM. DE VEIC. E PC. LTDA,1.26578E+13,BRASILIA,DF,3/30/2026,4/7/2026,4/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,7,4,30,3,RIO VERMELHO,7005,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485684,3/30/2026,26,335052,3/30/2026,SAGA KOREA COM. DE VEIC. E PC. LTDA,1.26578E+13,GOIANIA,GO,3/30/2026,4/7/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,7,4,30,3,RIO VERMELHO,9011,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485683,3/30/2026,2,335052,3/30/2026,SAGA KOREA COM. DE VEIC. E PC. LTDA,1.26578E+13,GOIANIA,GO,3/30/2026,4/7/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,7,4,30,3,RIO VERMELHO,9011,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1486325,3/30/2026,15,335054,3/30/2026,SMAFF IMPORT VEICULOS LTDA,8.17542E+12,BRASILIA,DF,3/30/2026,4/7/2026,4/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,7,4,30,3,RIO VERMELHO,7002,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485741,3/30/2026,3,335098,3/30/2026,BARI VEICULOS LTDA,7.46176E+12,BALNEARIO CAMBORIU,SC,3/30/2026,4/7/2026,4/2/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,7,4,30,3,TRANSTRY,18024,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485696,3/30/2026,1,335126,3/30/2026,GOLDEN MOTORS VEICULOS LTDA,3.62155E+12,DOURADOS,MS,3/30/2026,4/7/2026,4/8/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,7,4,30,3,CARVALIMA,12001,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485698,3/30/2026,2,335130,3/30/2026,JPG MOTORS COMERCIO DE VEICULOS LTDA,2.9088E+13,CAMPO GRANDE,MS,3/30/2026,4/7/2026,4/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,7,4,30,3,CARVALIMA,12005,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485681,3/30/2026,2,335142,3/30/2026,PRIME CACHOEIRO VEICULOS LTDA,9.34499E+12,LINHARES,ES,3/30/2026,4/7/2026,4/7/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,7,4,30,3,CAMILO,8004,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485680,3/30/2026,2,335143,3/30/2026,PRIME CACHOEIRO VEICULOS LTDA EPP,9.34499E+12,CACHOEIRO DE ITAPEMIRIM,ES,3/30/2026,4/7/2026,4/7/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,7,4,30,3,CAMILO,8003,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485679,3/30/2026,3,335143,3/30/2026,PRIME CACHOEIRO VEICULOS LTDA EPP,9.34499E+12,CACHOEIRO DE ITAPEMIRIM,ES,3/30/2026,4/7/2026,4/7/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,7,4,30,3,CAMILO,8003,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1485682,3/30/2026,2,335147,3/30/2026,TAI MOTORS VEICULOS S/A,9.27205E+12,COLATINA,ES,3/30/2026,4/7/2026,4/7/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,7,4,30,3,CAMILO,8002,,,
